time_seconds,window_id,correlation_or_detection_metric,delay_samples,doppler_hz,relative_power_db,source_event_maximum_coherence,selected_L,is_primary_candidate,candidate_reason,source_qa_report,source_artifact_path
40.3799649071359,493,NA,0.8,11.7153663155214,-8.4373821093183,0.808379706131809,2,false,"Alternative confirmed path retained; direct correlation/detection metric is not stored in the Stage4 path artifact",E:/GNSS_Multipath_Project/docs/10MHz_FULL_SAGE_PRODUCTION_T1_1_G05_QA_REPORT.md,E:/GNSS_Multipath_Project/scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G05/stage4_joint_paths.csv
40.4199650048876,495,NA,0.7,11.9467793930344,-4.11970433692207,0.793658893110847,2,false,"Alternative confirmed path retained; direct correlation/detection metric is not stored in the Stage4 path artifact",E:/GNSS_Multipath_Project/docs/10MHz_FULL_SAGE_PRODUCTION_T1_1_G05_QA_REPORT.md,E:/GNSS_Multipath_Project/scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G05/stage4_joint_paths.csv
60.5369477028348,985,NA,1.2,-4.71590730637763,-7.85260728700885,0.873362888782401,2,true,"Primary candidate: QA PASS, complete Stage4 path parameters, and a traceable confirmed direct/secondary path representation",E:/GNSS_Multipath_Project/docs/10MHz_FULL_SAGE_PRODUCTION_T1_2_G25_QA_REPORT.md,E:/GNSS_Multipath_Project/scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv
60.236946627566,970,NA,1.5,-10.7135060437722,-11.387872918357,0.808916244409003,2,false,"Alternative G25 confirmed path retained; direct correlation/detection metric is not stored in the Stage4 path artifact",E:/GNSS_Multipath_Project/docs/10MHz_FULL_SAGE_PRODUCTION_T1_2_G25_QA_REPORT.md,E:/GNSS_Multipath_Project/scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv
60.4245609970675,1264,NA,1.0,-0.335697904714834,-5.77299469804057,0.899835522948105,2,false,"Alternative confirmed path retained; direct correlation/detection metric is not stored in the Stage4 path artifact",E:/GNSS_Multipath_Project/docs/10MHz_FULL_SAGE_PRODUCTION_T1_3_G11_QA_REPORT.md,E:/GNSS_Multipath_Project/scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G11/stage4_joint_paths.csv
